Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Regulation Of Cardiac Conduction (GO:1903779),-0.41727648221988123,-1.0327258754938815,0.3684210526315789,0.9535815624442624,1.0,6/18,22.36%,ATP2A1;ATP2B2;SLC8A1;TRPC1;ATP2A2;RYR2
prerank,Regulation Of Blood Coagulation (GO:0030193),0.3763822013252686,1.0322986704348924,0.41025641025641024,0.9976709760007665,1.0,10/27,16.12%,PLAUR;PLAU;F2RL1;F2;CEL;HPSE;GP1BA;PROC;KNG1;F12
prerank,ATP Metabolic Process (GO:0046034),0.3703397170708587,1.0320781463733935,0.35294117647058826,0.9962650344433933,1.0,10/33,17.96%,NT5E;HSPA1A;ENPP1;FIGNL1;NMNAT1;CTNS;AK4;NADK;HSPA8;NUDT5
prerank,Regulation Of Neuronal Synaptic Plasticity (GO:0048168),0.36329950686529044,1.0303980582585297,0.3333333333333333,1.0,1.0,8/31,18.75%,NOL3;GRIN2D;SLC8A2;DLG4;NCDN;SYP;GRIK2;RAB3GAP1
prerank,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),-0.3522097394980137,-1.0302921772282465,0.40816326530612246,0.9604948454071902,1.0,3/35,1.32%,IL26;GHR;PRL
prerank,Negative Regulation Of Amide Metabolic Process (GO:0034249),0.2952366052662915,1.0299756675972391,0.34146341463414637,0.9993567922216869,1.0,9/93,6.24%,RTN3;TYMS;TRIM2;CHRNA7;ZNF540;DAPK1;EPHA4;ATCAY;IGF2BP3
prerank,Cell Cycle G1/S Phase Transition (GO:0044843),0.3205335800963491,1.0295873393954484,0.3829787234042553,0.9986357239276749,1.0,7/52,7.46%,BCAT1;MYC;CDKN3;PIM2;USP26;CDK4;CCNA2
prerank,Vacuolar Transport (GO:0007034),-0.3403559441099572,-1.0294755412472443,0.38596491228070173,0.961980413969793,1.0,20/45,29.24%,ATP6V0D2;SPTBN5;NEDD4;VPS37B;VPS54;NPC1;AP1G1;PCSK9;AP3D1;VPS13C;VPS37D;HGSNAT;VPS52;PSAP;ARSB;LRP1;PIK3R4;VTI1A;VPS53;CHMP1B
prerank,DNA Geometric Change (GO:0032392),-0.3912238638369946,-1.029462857470324,0.3387096774193548,0.9605604899769388,1.0,11/28,25.75%,ASCC1;SUPV3L1;WRN;UPF1;DHX36;IGHMBP2;BLM;HMGB2;MCM9;MRE11;MTERF1
prerank,Regulation Of BMP Signaling Pathway (GO:0030510),0.30931791149343596,1.028722796924895,0.38095238095238093,0.9996227670602787,1.0,9/65,9.01%,BMP4;SCUBE3;CHRD;FOXD1;PCSK6;FSTL3;CCNA2;NOTCH1;ITGA3
prerank,Neuropeptide Signaling Pathway (GO:0007218),0.30511669406986996,1.0286577324233108,0.3333333333333333,0.9975305070247616,1.0,15/58,17.04%,PTGDR2;SSTR3;LTB4R;GPR84;QRFP;CYSLTR2;SSTR2;GPR83;SORCS3;KISS1R;CYSLTR1;PYY;OPRM1;GLRA1;GALR2
prerank,Negative Regulation Of Programmed Cell Death (GO:0043069),-0.2702062609813953,-1.0285173369245335,0.358974358974359,0.9619950148772582,1.0,42/368,12.33%,KDR;CLEC5A;VEGFA;AZU1;RHBDD1;SPRY2;NUPR1;THBS1;SIX4;SMAD6;GATA6;MAGEA4;NKX2-6;FMN2;NUP62;FLT4;LTK;IGF1;PIK3R1;CARD14;FOXE3;HSPA1B;WNT1;ITCH;TNFRSF6B;SMAD5;HPN;ARHGAP21;IL7;SLC7A11;HMGN5;SUPV3L1;SRC;ZNF830;ASNS;ANGPT1;MT3;BCL3;ZNF16;PRR5;IL31RA;SIAH2
prerank,Positive Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033141),-0.4348831462895487,-1.028432856972531,0.4230769230769231,0.9608577412715393,1.0,4/17,9.97%,IFNA6;IFNA7;IFNG;IFNA2
prerank,Positive Regulation Of Nuclear Division (GO:0051785),-0.45121131048948276,-1.0282050236279148,0.4126984126984127,0.9602798506507224,1.0,4/24,4.38%,NUP62;IL1B;EDN3;IGF1
prerank,"Wound Healing, Spreading Of Cells (GO:0044319)",0.38861721345729505,1.0274782533744535,0.4,0.9994946918875625,1.0,8/23,17.69%,CEACAM1;PDPN;CCNA2;ARHGAP24;PDCD10;MRTFA;DDR1;CD151
prerank,Regulation Of Interleukin-2 Production (GO:0032663),-0.36141970376416116,-1.0270644506159565,0.41379310344827586,0.9625410454846631,1.0,12/46,11.92%,CLEC7A;IL1B;XCL1;CD34;TRAF6;GLMN;TNFAIP3;HAVCR2;PRNP;TBX21;PDE4B;PLCG2
prerank,Positive Regulation Of Glucose Metabolic Process (GO:0010907),0.4295871966815899,1.0264142049855909,0.40425531914893614,1.0,1.0,6/15,19.57%,PTPN2;SLC45A3;GPLD1;AKT1;DDB1;IRS1
prerank,Cardiac Epithelial To Mesenchymal Transition (GO:0060317),-0.43486042025720195,-1.0263063576835942,0.3584905660377358,0.9637176585455093,1.0,7/19,15.25%,TGFB2;HEY2;TGFBR3;FGF8;HEY1;SNAI1;BMP2
prerank,Regulation Of Myotube Differentiation (GO:0010830),-0.45014996402951657,-1.0261025644063566,0.36,0.962922844318768,1.0,5/22,19.01%,RBM24;SIK1;MMP14;TMEM119;SMYD1
prerank,Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235),-0.39715090391142915,-1.026025009963905,0.375,0.9616852135714238,1.0,5/24,11.25%,MAGEA3;LRRK2;HERPUD1;PRKN;FCGR2B
prerank,Glycosphingolipid Metabolic Process (GO:0006687),-0.390266038817519,-1.0257755675264744,0.41818181818181815,0.9612023667671888,1.0,8/29,14.28%,FUT9;FUT6;GALC;ABCA2;ST3GAL5;B4GALT6;GLA;B4GALNT1
prerank,Protein Catabolic Process (GO:0030163),0.2734844532278554,1.0256765730915947,0.45454545454545453,1.0,1.0,35/100,23.52%,FBXO17;CEACAM1;CTSV;SIAH1;PSMA8;CTSL;CTSH;LGMN;FBXO6;PRSS16;CHEK2;CEL;SLC16A3;CTSB;CLN5;RSPRY1;CLPP;CLN6;VCP;NGLY1;HSPA8;ATE1;DDI2;DDB1;RNF123;PRPF19;MANBA;BNIP3;NEU4;ADAMTS7;CTSD;RNF5;CASP3;CAPN3;STT3B
prerank,Chondroitin Sulfate Metabolic Process (GO:0030204),0.42824396560456346,1.0255309472177483,0.4791666666666667,0.9998666305011542,1.0,7/16,21.04%,CHST15;CHST7;CHST12;CHPF2;UGDH;NDNF;DSE
prerank,Mesoderm Development (GO:0007498),-0.44573299590491183,-1.025102938089625,0.39655172413793105,0.9617770475299391,1.0,1/16,0.24%,VEGFA
prerank,Positive Regulation Of Glucose Transmembrane Transport (GO:0010828),-0.3772706423611868,-1.0249819908840998,0.4406779661016949,0.9607605970738025,1.0,8/31,16.22%,NR4A3;IGF1;PIK3R1;C1QTNF12;IRS2;RHOQ;FGF19;SORBS1
prerank,Transcription By RNA Polymerase III (GO:0006383),0.3443677294424644,1.024751855267667,0.3902439024390244,1.0,1.0,13/28,29.56%,POLR3G;GTF3A;POLR2L;SNAPC2;POLR3K;RO60;IVNS1ABP;SNAPC5;POLR2K;ELL;POLR2F;SNAPC3;GTF3C6
prerank,Associative Learning (GO:0008306),-0.413451582913046,-1.0245259278897414,0.4186046511627907,0.9608459002413737,1.0,2/17,3.37%,SLC6A1;SHANK1
prerank,ncRNA Catabolic Process (GO:0034661),-0.3820363828143716,-1.0244750115212127,0.39622641509433965,0.9597576527947665,1.0,10/33,15.77%,EXOSC3;ZC3H12A;TENT4B;EXOSC6;EXOSC10;DIS3;DICER1;DIS3L;LIN28A;LIN28B
prerank,RNA Metabolic Process (GO:0016070),-0.3031096579488804,-1.0244388445737198,0.46153846153846156,0.9584748287968206,1.0,29/109,20.98%,ALKBH1;EXOSC3;ANG;RBFOX2;ZC3H12A;EXOSC6;SUPV3L1;ZNF830;DDX17;EXOSC10;DIS3;DICER1;RNASEH1;HNRNPL;PRPF4;TENT2;DIS3L;FASTKD2;RBM39;TBRG4;DHX36;IGHMBP2;DUSP11;TFIP11;DNTTIP2;RBMS2;SETX;AGO4;EXOSC9
prerank,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),0.32763360921990203,1.024384530181664,0.40425531914893614,0.9993516346200221,1.0,9/42,8.42%,HLA-A;HLA-DRB1;MAP3K7;HFE;CD1D;CD1E;HLA-G;ZP3;HSPD1
prerank,Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),-0.3495192570066379,-1.0242737381997482,0.40350877192982454,0.9577123435906353,1.0,9/42,10.65%,IGF2BP1;IRGM;GFI1;HSPA1B;CXCR4;IL7;USP29;PRKN;EDN1
prerank,Negative Regulation Of Lipid Catabolic Process (GO:0050995),0.38835667898363907,1.0241650737392485,0.40816326530612246,0.9982586658050369,1.0,4/17,12.60%,HCAR2;APOC1;BSCL2;GPLD1
prerank,Mesoderm Formation (GO:0001707),-0.4354032857872723,-1.0237266379001169,0.48936170212765956,0.9580291926153133,1.0,5/18,17.57%,ITGB4;CRB2;ITGB3;SNAI1;BMPR2
prerank,Positive Regulation Of Protein Targeting To Membrane (GO:0090314),-0.4135330361556693,-1.0236073837721196,0.4358974358974359,0.9571181309335121,1.0,8/23,13.82%,CEMIP;HRAS;PDZK1;PRNP;ITGAM;TCAF2;MIEF1;ANK3
prerank,SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146),-0.3458166528741232,-1.0235741331090855,0.390625,0.955816483422545,1.0,2/42,0.60%,FBXO27;FBXO9
prerank,Sulfur Amino Acid Metabolic Process (GO:0000096),-0.4402838419955186,-1.0233138427282342,0.5,0.9550623804281058,1.0,2/16,9.02%,NOX4;CTH
prerank,Golgi To Plasma Membrane Transport (GO:0006893),0.34945323538338896,1.023308969390077,0.3783783783783784,0.998605620604933,1.0,5/47,6.87%,RAB31;EXOC4;KIF13A;GOLPH3L;RAB10
prerank,Monocarboxylic Acid Metabolic Process (GO:0032787),-0.3300744536101919,-1.0231307545416162,0.4307692307692308,0.9542350826964527,1.0,13/94,10.35%,ECHDC3;ME1;VNN1;CYP4F12;GATM;KRT17;IGF1;HOGA1;CPT1B;AOAH;NPC1;ACBD5;GGT5
prerank,Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),-0.34605433837561783,-1.0217201889607397,0.4032258064516129,0.9573858246146408,1.0,9/43,14.62%,IL1B;PIK3R1;IFNG;NEDD4;ZC3H12A;ZPR1;PRKCD;EFCAB7;EP300
prerank,Regulation Of RNA Metabolic Process (GO:0051252),-0.3227327462537326,-1.0216709710930096,0.35,0.9561816205488273,1.0,24/88,19.02%,RBM20;AHNAK2;ILDR1;RBM38;TMEM98;CLK1;CCNL2;MBNL2;CELF1;CLK4;ZC3H10;METTL4;ATXN7;ILDR2;NOVA2;HNRNPL;RC3H2;PTBP2;AKAP17A;HNRNPH2;HNRNPLL;MBNL3;PDE3A;MITF
prerank,L-amino Acid Transport (GO:0015807),0.37593939199737814,1.0213750069958014,0.3958333333333333,1.0,1.0,8/25,16.91%,SLC1A4;SLC1A1;SLC36A2;SLC38A3;SLC38A5;SLC36A1;SLC6A9;SLC6A20
prerank,Protein Alkylation (GO:0008213),0.3646424155547822,1.0206489169396507,0.44,1.0,1.0,5/22,15.75%,EEF1AKMT1;CSKMT;EEF1AKMT2;PRMT2;PRMT1
prerank,Vesicle Docking (GO:0048278),-0.42508145837903694,-1.020335922224254,0.42857142857142855,0.9595155189953503,1.0,7/19,25.00%,STX1A;CEP83;STX2;STX6;STX16;STX3;STX11
prerank,Regulation Of Autophagosome Maturation (GO:1901096),-0.42844950026841955,-1.0201714095709467,0.4067796610169492,0.9585216274086953,1.0,8/16,30.61%,IRGM;TMEM39A;SMCR8;ATG5;ATG12;CALCOCO2;FYCO1;UVRAG
prerank,Positive Regulation Of Immune Effector Process (GO:0002699),0.3449782234331145,1.0198006171999516,0.3902439024390244,1.0,1.0,11/35,16.96%,HLA-DRB1;CCR2;HLA-DMB;LILRB1;LGALS9;COLEC11;IL12RB1;CFP;FCN1;PHB1;DDX60
prerank,Autonomic Nervous System Development (GO:0048483),-0.44897589951832073,-1.0192176935033002,0.43478260869565216,0.9602404662298917,1.0,4/15,16.79%,SOX4;KIF26A;SEMA3A;SOX8
prerank,Calcium Ion Homeostasis (GO:0055074),-0.32273044271496776,-1.019160641305223,0.43103448275862066,0.9589942650195824,1.0,17/93,15.51%,CCL7;CASQ2;EDN2;EDN3;ATP2A1;CTRC;CCL14;SLC8A1;ATP13A4;EDN1;STIM2;SLC24A3;SLC30A1;CCR1;CALCB;TRPV5;CXCL12
prerank,Positive Regulation Of Binding (GO:0051099),0.28745125527180454,1.0190364677079613,0.4523809523809524,1.0,1.0,15/88,12.71%,DACT1;BMP4;NME1;CDT1;PLAUR;HFE;BLK;TRIB3;TIAM1;MET;SUMO4;CLN5;FKBP1A;DTX3L;AKTIP
prerank,"Synaptic Transmission, Cholinergic (GO:0007271)",0.4153837680452619,1.0187509093470797,0.5,1.0,1.0,4/15,13.04%,CHRNA3;CHRNA7;CHRNA10;NQO1
prerank,Osteoclast Differentiation (GO:0030316),-0.4275869204761951,-1.0186122796881982,0.40350877192982454,0.9593788350254914,1.0,6/22,15.92%,TYROBP;OSCAR;CSF1R;SRC;BMP2;OSTM1
prerank,Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202),-0.41422616441395405,-1.018537160098983,0.42857142857142855,0.9581374947334791,1.0,3/15,7.46%,CASP8;RIPK2;PERP
prerank,Natural Killer Cell Activation (GO:0030101),-0.3589247479635623,-1.018382061748539,0.43859649122807015,0.9572420979403371,1.0,15/43,19.96%,IFNA6;IFNA7;ULBP1;CASP8;PBX1;IFNA2;SLAMF7;NCR1;NCR3;IFNA8;EMP2;ULBP2;KAT7;IFNA14;IFNK
prerank,U2-type Prespliceosome Assembly (GO:1903241),-0.41948440342238696,-1.0183644513559267,0.43859649122807015,0.9558736634105875,1.0,11/23,29.58%,SNIP1;SF3B1;PHF5A;SNRPG;SNRPA1;SF3B4;SNRPB2;DDX46;SF3A2;SNRPD1;SF3A1
prerank,Cell Chemotaxis (GO:0060326),-0.34398966393163954,-1.018337041507799,0.34615384615384615,0.9545685455943653,1.0,6/44,8.04%,VEGFA;AZU1;ENC1;PLXNB3;ARHGEF16;DEFB130A
prerank,Negative Regulation Of Osteoblast Differentiation (GO:0045668),0.34164175908899586,1.0181363594255277,0.4,1.0,1.0,4/30,8.21%,TWIST1;CHRD;SUFU;NOTCH1
prerank,Replication Fork Processing (GO:0031297),0.3242686015614641,1.0173638924102715,0.391304347826087,1.0,1.0,10/45,15.53%,EXD2;EME2;OOEP;EME1;RBBP8;TONSL;CARM1;MUS81;SAMHD1;CENPX
prerank,Glycerophospholipid Metabolic Process (GO:0006650),-0.3403813683694882,-1.0169067235509963,0.3939393939393939,0.9575503035776433,1.0,22/59,26.36%,APOA1;PLA2G4F;CSF1R;PLCB1;PIGA;PIGB;PLA2G4B;PLA1A;PLCD1;GPCPD1;GDPD1;PLA2G15;FAR1;ABHD12;SMPD4;PIGL;SERINC1;SERINC5;CETP;PNPLA3;PRDX6;PIGW
prerank,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),-0.3850426983315993,-1.0166359598149897,0.43137254901960786,0.9570160844230873,1.0,4/27,4.92%,TYROBP;SLC18A3;ADCY1;CYP46A1
prerank,Ceramide Biosynthetic Process (GO:0046513),-0.3550247415004297,-1.0165946988033843,0.40350877192982454,0.9557740622187197,1.0,12/40,14.28%,DEGS2;ALOXE3;ST8SIA6;TLCD3B;SPTSSB;ST3GAL5;PNPLA1;B4GALT4;CERS3;B4GALT6;SAMD8;B4GALNT1
prerank,Positive Regulation Of Stress Fiber Assembly (GO:0051496),-0.35066186385360987,-1.016181332108648,0.3877551020408163,0.9557604080527543,1.0,7/40,13.10%,WNT11;APOA1;ARHGEF10;GPR65;SERPINF2;SORBS3;RHOC
prerank,Histone Deubiquitination (GO:0016578),-0.3800194958290101,-1.0161446336441746,0.43333333333333335,0.9544942725447646,1.0,6/33,14.91%,DEPDC1B;TMEM98;TAF5;BRCA1;ATXN7;TAF7
prerank,Regulation Of Plasminogen Activation (GO:0010755),-0.4263128314693212,-1.0158546526589718,0.45161290322580644,0.9541440558907746,1.0,4/16,9.50%,THBS1;MELTF;HPN;SERPINF2
prerank,Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717),0.3806312820226819,1.0158406307939958,0.5,1.0,1.0,5/23,6.10%,IL21;SH2D1B;PVR;KLRK1;HLA-G
prerank,RNA Polyadenylation (GO:0043631),-0.4007265990773363,-1.0155541332770635,0.43859649122807015,0.9537213726889837,1.0,8/25,20.17%,PAPOLB;TENT4B;TUT1;PEX2;TENT2;MTPAP;CDC73;WDR33
prerank,Ear Morphogenesis (GO:0042471),-0.3885699004834317,-1.0154132088766537,0.42592592592592593,0.9528303763047177,1.0,3/23,4.48%,GSC;PAX8;SOBP
prerank,Positive Regulation Of Axon Extension (GO:0045773),-0.41835943476286186,-1.0153186302401354,0.4230769230769231,0.9517514479392131,1.0,2/18,7.04%,VEGFA;MAPT
prerank,tRNA Processing (GO:0008033),0.3351974896711884,1.0150121435262085,0.4418604651162791,1.0,1.0,24/49,32.89%,POP1;TRMT9B;OSGEP;RPP40;TRPT1;ELP5;PUS3;SARS1;RPP30;METTL2B;TRIT1;NSUN2;FTSJ1;FAM98B;THG1L;FARS2;TRDMT1;TSEN2;ELAC2;HEXIM1;TRNT1;RTCB;QTRT1;ANKRD16
prerank,Regulation Of Chromosome Segregation (GO:0051983),0.39586190373254804,1.0130566687128792,0.4523809523809524,1.0,1.0,8/26,19.03%,RMI2;KIF2C;MKI67;NCAPG;CDCA2;NCAPD2;CDC6;IHO1
prerank,Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),-0.35451851921533273,-1.0128289920691744,0.423728813559322,0.9587810136201999,1.0,14/44,16.98%,CIDEA;ACTN3;DOCK7;IL18R1;ALDH1A1;IL15;WNT10B;NOVA2;NR1D1;BMAL1;LGR4;IP6K1;ADAM17;PLCL1
prerank,Negative Regulation Of JNK Cascade (GO:0046329),0.3315104443215932,1.01281209369722,0.3953488372093023,1.0,1.0,9/34,21.15%,DACT1;SIRPA;F2RL1;MARVELD3;PRMT1;SH3RF2;MEN1;DNAJA1;NCOR1
prerank,Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912),0.30814743920987825,1.0127811212986628,0.3673469387755102,1.0,1.0,9/50,6.10%,HLA-A;IL21;HLA-DRB1;PVR;HFE;CD1D;CD1E;KLRK1;HLA-G
prerank,Mitochondrion Disassembly (GO:0061726),-0.3758105217110719,-1.0127771653073985,0.43333333333333335,0.9575652082507635,1.0,10/37,18.31%,MAP1LC3C;ATG2A;SNX7;GABARAPL1;PRKN;WDR45B;CTSK;USP30;RB1CC1;ATG5
prerank,Positive Regulation Of Cell Growth (GO:0030307),0.29770824400701734,1.0122252094847268,0.4878048780487805,1.0,1.0,16/104,10.98%,AKAP6;SYT3;H3-5;S100A8;DNPH1;RASAL1;CPNE9;BRAT1;RIMS2;L1CAM;SHTN1;SEMA7A;S100A9;MAP3K13;RPS6KA1;SFRP1
prerank,Regulation Of Macroautophagy (GO:0016241),-0.319080290493589,-1.011876188898333,0.3939393939393939,0.9589059662822311,1.0,4/93,4.28%,KDR;DCN;ATP6V0D2;LRRK2
prerank,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),0.3298803978414121,1.0117077583201128,0.37209302325581395,1.0,1.0,23/69,21.92%,GPRASP3;FGF20;CX3CR1;KIF14;LGMN;POU4F1;CX3CL1;UNC5B;GRN;NTRK1;RETREG1;WFS1;PRKCI;NONO;PARK7;IL27RA;IL6ST;AGAP2;CNTFR;NDNF;MEF2C;SNX6;MSH2
prerank,Defense Response To Bacterium (GO:0042742),0.27245994313758337,1.0111139087468564,0.39473684210526316,1.0,1.0,44/181,18.13%,CXCL13;H2BC12;HLA-A;S100A8;LCE3C;FCER1G;MR1;CTSG;GBP1;OAS2;GBP6;GSDMA;JCHAIN;DEFB133;PYCARD;IL6R;OAS1;NOD2;LYG2;PLA2G1B;EPPIN;HTN1;S100A9;SLAMF8;ISG15;TLR2;RNASE6;TLR4;S100A14;LYZ;IFNE;MPEG1;CFP;WFDC3;WFDC5;GBP4;LPO;RNASE3;S100A12;ANKRD17;RBCK1;GBP2;SELP;TFEB
prerank,Nuclear Chromosome Segregation (GO:0098813),0.4314514992331417,1.0105285895985079,0.475,1.0,1.0,4/16,10.29%,CENPF;KIF2C;KLHDC8B;TOP2A
prerank,Regulation Of Postsynaptic Membrane Potential (GO:0060078),0.36331451116701535,1.0102455710849523,0.4339622641509434,1.0,1.0,10/33,21.73%,CHRNA3;INSYN1;GRIN2D;GSK3A;FOXM1;GLRA1;RAB3GAP1;NPAS4;MEF2C;NPFF
prerank,Regulation Of Actin Nucleation (GO:0051125),-0.4017292214162785,-1.0096005248807949,0.4339622641509434,0.964511514209694,1.0,3/20,6.45%,SCIN;VIL1;WASHC4
prerank,Cellular Response To Topologically Incorrect Protein (GO:0035967),-0.3893317773173479,-1.0095518547948317,0.4375,0.9633364063304699,1.0,9/21,30.93%,RHBDD1;PRKN;BAG3;DNAJC18;TM7SF3;DNAJB14;ERN1;PACRG;PTPN1
prerank,Maintenance Of Gastrointestinal Epithelium (GO:0030277),-0.446542069237823,-1.0092814704907036,0.39622641509433965,0.9630943719405048,1.0,3/16,3.01%,MUC13;PBLD;MUC6
prerank,Cardiac Ventricle Development (GO:0003231),-0.39904253922452093,-1.0092810434395514,0.4375,0.9617359877769781,1.0,4/17,10.54%,SCN5A;HEY2;PDE2A;HEY1
prerank,Protein Localization To Centrosome (GO:0071539),-0.41259211096163817,-1.0092340797413917,0.41818181818181815,0.9605697543344727,1.0,4/17,16.34%,CEP83;GOLGB1;CSNK1D;CCDC14
prerank,NADP Metabolic Process (GO:0006739),-0.3994474285640739,-1.0091681708939484,0.3898305084745763,0.9595369964152703,1.0,5/18,18.37%,ME1;KRT17;FMO5;NUDT12;NOX1
prerank,Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573),-0.39338510322260833,-1.0087557026261986,0.43859649122807015,0.9596916943820821,1.0,4/25,9.30%,MAGEA3;LRRK2;HERPUD1;PRKN
prerank,Hydrogen Peroxide Catabolic Process (GO:0042744),0.40087535398080765,1.0082712602625294,0.4883720930232558,1.0,1.0,3/17,7.52%,HBA1;PRDX3;PRDX1
prerank,Embryonic Organ Morphogenesis (GO:0048562),-0.36951542653731245,-1.0081373416478008,0.4375,0.960163320087811,1.0,6/36,11.73%,MFAP5;RBPMS2;DSCAML1;ID2;FOXE1;DYNC2I1
prerank,Positive Regulation Of Neuroblast Proliferation (GO:0002052),-0.43460117131900317,-1.0079545079589658,0.47540983606557374,0.9593803612792771,1.0,2/17,2.58%,VEGFA;VCAN
prerank,Positive Regulation Of Response To Wounding (GO:1903036),-0.38620579853107395,-1.0077928269133771,0.42105263157894735,0.9585132814882182,1.0,4/25,4.50%,CLEC7A;DUOX2;HRAS;REG3A
prerank,Protein Dephosphorylation (GO:0006470),0.28323507773316575,1.007787433286947,0.5,1.0,1.0,46/122,28.63%,PTPRF;PTPN3;PPEF2;PTPN2;PTPRB;PPP2R3A;PTPRH;PTPRK;PTPN13;PTPN6;DUSP7;PTPRD;SDHAF2;PTPN7;PTPN18;TNS2;MTMR7;TIMM50;DUSP18;PPM1G;DAPP1;PPP2CB;PTEN;CTDNEP1;PHPT1;PPP3R2;PTPRM;PPP1CA;PPP5C;SBF1;FBXW11;PTPN9;PPP4R3C;PPM1E;UBASH3B;PPP2R5B;CDC14B;PTPRC;PDXP;PPP2R1A;PPP2R5D;PPM1F;PPM1K;PGAM5;FAM220A;PTPRG
prerank,Central Nervous System Neuron Development (GO:0021954),-0.42936466366920695,-1.00761195778614,0.42105263157894735,0.9577204491501632,1.0,4/17,12.96%,MAPT;PALS1;NOVA2;B4GALT6
prerank,Positive Regulation Of B Cell Proliferation (GO:0030890),0.3376303913753093,1.0070824578132314,0.45454545454545453,1.0,1.0,6/29,10.55%,IL21;TNFRSF4;CD38;IL4;CD40;GPR183
prerank,Cellular Response To Peptide (GO:1901653),-0.3305693034008115,-1.0068878686459561,0.4166666666666667,0.9586081995974075,1.0,13/52,15.15%,VCAM1;IGF1;RIPK2;PRNP;CACNB1;CACNA1A;SRC;FCGR2B;NGFR;NOD1;PTPN22;RPL17;FPR2
prerank,Positive Regulation Of B Cell Activation (GO:0050871),0.3079779280879151,1.0068428775054807,0.42857142857142855,1.0,1.0,9/52,10.55%,IL21;TNFRSF4;CD38;IL4;CD27;CD40;NOD2;SHLD1;GPR183
prerank,Protein Secretion (GO:0009306),0.31782424783829316,1.0067682948746455,0.43902439024390244,1.0,1.0,14/63,17.33%,RAB3B;MON1A;CTAGE6;CTAGE9;OLFM2;FAM3B;RIMS2;STEAP3;PDIA4;RAB3D;PORCN;TANGO2;PARK7;MEN1
prerank,Fat Cell Differentiation (GO:0045444),-0.32739393991020876,-1.0067678557284077,0.43859649122807015,0.9575595921704948,1.0,9/60,9.00%,METRNL;NR4A3;ALOXE3;SMAD6;NR4A2;PPARG;WNT5B;TCF7L2;IL11
prerank,Regulation Of Steroid Metabolic Process (GO:0019218),-0.4107105851157733,-1.0063958403008173,0.48214285714285715,0.9573006848817012,1.0,5/21,12.17%,UGT1A10;RORA;FMO5;ABCG1;RORC
prerank,Growth Hormone Receptor Signaling Pathway (GO:0060396),-0.4284920410751184,-1.006324114970461,0.4,0.9562282356809858,1.0,3/15,5.09%,GHR;LYN;PIK3R1
prerank,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),-0.3085069111133195,-1.0061655660307536,0.4714285714285714,0.9554726016982774,1.0,13/91,15.91%,VEGFA;CLEC7A;VIL1;CLDN19;IFNG;TSG101;SMPD3;CRB3;RHOC;CLDN3;TPPP;MTLN;USP16
prerank,Myeloid Leukocyte Differentiation (GO:0002573),-0.33297204702546557,-1.0060486601734755,0.40298507462686567,0.9545623580633178,1.0,9/64,5.80%,VEGFA;TYROBP;OSCAR;CASP8;PPARG;CSF1R;CLPB;PDE1B;IFNG
prerank,Negative Regulation Of Angiogenesis (GO:0016525),-0.3169704383039059,-1.005863603095469,0.46153846153846156,0.9538964745172697,1.0,10/76,9.37%,SPRY2;THBS1;DCN;PRL;TGFB2;HOXA5;PPARG;SPRED1;SEMA6A;NPR1
prerank,Ventricular Cardiac Muscle Cell Action Potential (GO:0086005),-0.4529899690056233,-1.0052193666367382,0.5106382978723404,0.9547525107584293,1.0,5/16,16.72%,SCN5A;SCN3B;KCNE2;GPD1L;SNTA1
prerank,Negative Regulation Of Protein Modification Process (GO:0031400),-0.32009964491883397,-1.00347054348219,0.4915254237288136,0.9587556469610238,1.0,20/76,17.68%,LYN;PIP5KL1;LRRK2;FXYD1;CDKN1A;MAPT;PRNP;PPP1R16B;ZC3H12A;PRKN;SLIT2;TERF2IP;CDYL;SH3GL2;PPP1R15B;TPPP;SNTA1;SIRT1;PRKAA2;INSM1
prerank,Mitotic Metaphase Plate Congression (GO:0007080),0.32091319265911744,1.0028932192266475,0.44680851063829785,1.0,1.0,12/50,15.24%,CENPE;CHMP4C;CDT1;PSRC1;KIF2C;CDCA5;KIF14;CCNB1;CDCA8;PDCD6IP;KIF18A;SPDL1
prerank,Transport Along Microtubule (GO:0010970),0.3695567720065432,1.002195345199147,0.42857142857142855,1.0,1.0,4/19,17.26%,CAMSAP3;CLIP3;SNAPIN;BLOC1S1
